City,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Rating color,Rating text,Aggregate rating
New Delhi,"Fast Food, Italian, Pizza",0.6666666666666667,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average,3.2
Ghaziabad,South Indian,0.5555555555555556,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average,3.0
Sandton,Steak,0.11111111111111105,Rand(R),No,No,No,No,1.0,Green,Very Good,4.4
Varanasi,Street Food,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Yellow,Good,3.8
New Delhi,Fast Food,0.11111111111111105,Indian Rupees(Rs.),No,Yes,No,No,0.0,White,Not rated,0.0
Noida,"North Indian, South Indian, Chinese",0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
New Delhi,"North Indian, South Indian, Street Food, Mithai",0.7777777777777777,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average,3.3
New Delhi,Bakery,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
New Delhi,"North Indian, Chinese",0.33333333333333326,Indian Rupees(Rs.),No,Yes,No,No,0.0,White,Not rated,0.0
Waterloo,"American, Bar Food",0.0,Dollar($),No,No,No,No,0.0,Yellow,Good,3.7
Lincoln,Thai,0.0,Dollar($),No,No,No,No,1.0,Dark Green,Excellent,4.5
New Delhi,North Indian,0.0,Indian Rupees(Rs.),No,Yes,No,No,0.0,Yellow,Good,3.8
Gurgaon,Fast Food,0.11111111111111105,Indian Rupees(Rs.),No,Yes,No,No,0.0,Orange,Average,3.2
New Delhi,"North Indian, Mughlai, Chinese",0.7777777777777777,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average,3.3
New Delhi,"Desserts, Beverages",0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.1
New Delhi,"Italian, European",1.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,Yellow,Good,3.9
Faridabad,Mughlai,0.5555555555555556,Indian Rupees(Rs.),No,No,No,No,1.0,White,Not rated,0.0
Colombo,"Continental, American, Seafood",1.0,Sri Lankan Rupee(LKR),No,No,No,No,1.0,Green,Very Good,4.2
New Delhi,"Bakery, Desserts",0.11111111111111105,Indian Rupees(Rs.),No,Yes,No,No,0.0,Yellow,Good,3.8
Gurgaon,"Italian, Mexican, Cafe",1.0,Indian Rupees(Rs.),Yes,Yes,No,No,1.0,Yellow,Good,3.6
New Delhi,"North Indian, Chinese, Italian, Continental",1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average,3.2
Noida,"Chinese, Thai",1.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,White,Not rated,0.0
New Delhi,North Indian,1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Orange,Average,2.7
Jakarta,"Seafood, Western",1.0,Indonesian Rupiah(IDR),No,No,No,No,1.0,Green,Very Good,4.0
Faridabad,"North Indian, Mughlai",0.5555555555555556,Indian Rupees(Rs.),No,No,No,No,1.0,White,Not rated,0.0
New Delhi,"North Indian, Chinese",0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.0
New Delhi,North Indian,0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,0.0,Yellow,Good,3.7
Noida,Cafe,0.4444444444444444,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.0
Faridabad,"North Indian, Chinese, Italian",1.0,Indian Rupees(Rs.),Yes,Yes,No,No,1.0,Orange,Average,3.1
New Delhi,Lebanese,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.0
Mangalore,"Seafood, North Indian",1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Yellow,Good,3.9
New Delhi,"Cafe, Fast Food, Desserts",1.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,Yellow,Good,3.8
Santa Rosa,"Cafe, American, Italian, Filipino",1.0,Botswana Pula(P),No,No,No,No,1.0,Yellow,Good,3.6
Balingup,Modern Australian,0.0,Dollar($),No,No,No,No,1.0,Orange,Average,3.2
Noida,"North Indian, Mughlai, Chinese",0.7777777777777777,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average,3.4
New Delhi,"North Indian, Mughlai",0.33333333333333326,Indian Rupees(Rs.),No,Yes,No,No,0.0,Orange,Average,2.7
Kanpur,"Cafe, Italian",0.7777777777777777,Indian Rupees(Rs.),No,No,No,No,1.0,Yellow,Good,3.5
New Delhi,"North Indian, Mughlai",0.7777777777777777,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average,2.7
New Delhi,"North Indian, Chinese",0.5555555555555556,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average,2.6
Gurgaon,"Cafe, Beverages",0.2222222222222222,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.4
New Delhi,North Indian,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
New Delhi,"Mughlai, North Indian",0.2222222222222222,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
New Delhi,Street Food,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.1
New Delhi,"American, Fast Food",0.5555555555555556,Indian Rupees(Rs.),No,Yes,No,No,1.0,Yellow,Good,3.5
Gurgaon,"Chinese, Italian, North Indian",1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Yellow,Good,3.5
New Delhi,"Bakery, Fast Food",0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
Gurgaon,North Indian,0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.1
New Delhi,"Italian, Mexican, Lebanese, Continental",0.7777777777777777,Indian Rupees(Rs.),No,Yes,No,No,1.0,Yellow,Good,3.8
Gurgaon,"Chinese, Thai, Sushi",1.0,Indian Rupees(Rs.),Yes,Yes,No,No,1.0,Green,Very Good,4.0
Gurgaon,"Bakery, Fast Food",0.0,Indian Rupees(Rs.),No,Yes,No,No,0.0,Orange,Average,3.2
Mumbai,"Bakery, Desserts, Cafe",1.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,Yellow,Good,3.9
New Delhi,North Indian,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Yellow,Good,3.6
New Delhi,"North Indian, Chinese",0.7777777777777777,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average,3.1
Gurgaon,"South Indian, Street Food",0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
Noida,"American, Italian, Chinese, North Indian, Cafe",1.0,Indian Rupees(Rs.),Yes,Yes,No,No,1.0,Yellow,Good,3.7
New Delhi,"North Indian, Fast Food",0.7777777777777777,Indian Rupees(Rs.),No,Yes,No,No,1.0,White,Not rated,0.0
Gurgaon,"Pizza, Desserts",0.5555555555555556,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average,3.1
Abu Dhabi,"Indian, North Indian, Chinese",0.0,Emirati Diram(AED),No,Yes,No,No,1.0,Green,Very Good,4.0
Gurgaon,"Bakery, Desserts, Fast Food",0.33333333333333326,Indian Rupees(Rs.),No,Yes,No,No,0.0,Yellow,Good,3.7
New Delhi,"North Indian, Continental, Italian, Chinese",1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Green,Very Good,4.1
Sharjah,"Chinese, Thai",0.0,Emirati Diram(AED),No,Yes,No,No,1.0,Yellow,Good,3.8
New Delhi,North Indian,0.2222222222222222,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,2.6
Gurgaon,Chinese,1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Orange,Average,3.3
New Delhi,"North Indian, Fast Food, Mughlai",0.11111111111111105,Indian Rupees(Rs.),No,Yes,No,No,0.0,Yellow,Good,3.5
Gurgaon,"Italian, Pizza, Fast Food",1.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average,2.7
Noida,"North Indian, Thai, Continental",1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Green,Very Good,4.0
New Delhi,North Indian,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.1
Gurgaon,"Chinese, Continental, North Indian, Mexican",1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Green,Very Good,4.1
New Delhi,"Bakery, Desserts, Fast Food, Beverages",0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,Green,Very Good,4.2
New Delhi,Bakery,0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
New Delhi,"Bakery, Fast Food",0.33333333333333326,Indian Rupees(Rs.),No,Yes,No,No,0.0,White,Not rated,0.0
New Delhi,"Burger, American, Fast Food, Italian, Pizza",1.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,Dark Green,Excellent,4.5
New Delhi,"Japanese, Asian",1.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,Green,Very Good,4.0
New Delhi,North Indian,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
New Delhi,"North Indian, Lebanese, Mexican, Asian, Italian, American, European",1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Green,Very Good,4.0
New Delhi,"North Indian, Mughlai",1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Yellow,Good,3.9
Noida,"Continental, Mexican, Fast Food, Chinese",0.33333333333333326,Indian Rupees(Rs.),No,Yes,Yes,No,0.0,Yellow,Good,3.5
New Delhi,"North Indian, Chinese",0.6666666666666667,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average,2.6
Pensacola,"Caribbean, Seafood, Steak",0.0,Dollar($),No,No,No,No,1.0,Yellow,Good,3.5
New Delhi,"Cafe, Continental, Italian",0.7777777777777777,Indian Rupees(Rs.),No,No,No,No,1.0,Green,Very Good,4.0
Faridabad,"Raw Meats, Fast Food",0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.1
New Delhi,North Indian,0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.3
New Delhi,"North Indian, Chinese",0.33333333333333326,Indian Rupees(Rs.),No,Yes,No,No,0.0,Orange,Average,2.6
Faridabad,"North Indian, South Indian, Chinese, Fast Food, Mithai",0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.4
New Delhi,Italian,1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Yellow,Good,3.9
Amritsar,"Cafe, Bakery, Fast Food",0.5555555555555556,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average,3.4
Noida,"Bakery, Desserts, Fast Food",0.5555555555555556,Indian Rupees(Rs.),No,Yes,No,No,1.0,Yellow,Good,3.9
New Delhi,"Italian, Continental, Mexican, North Indian",1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Yellow,Good,3.9
Coimbatore,Fast Food,0.5555555555555556,Indian Rupees(Rs.),No,No,No,No,1.0,Green,Very Good,4.3
New Delhi,"Bakery, Desserts",0.5555555555555556,Indian Rupees(Rs.),No,No,No,No,1.0,White,Not rated,0.0
Gurgaon,Cafe,1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Yellow,Good,3.7
Noida,North Indian,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.2
Rio de Janeiro,"Juices, Healthy Food",0.0,Brazilian Real(R$),No,No,No,No,1.0,Dark Green,Excellent,4.7
New Delhi,"American, Fast Food, Salad, Healthy Food",0.5555555555555556,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average,2.8
New Delhi,"Pizza, Fast Food",1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average,3.1
New Delhi,North Indian,1.0,Indian Rupees(Rs.),Yes,Yes,No,No,1.0,Green,Very Good,4.0
New Delhi,"North Indian, Chinese, Continental, Italian",1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Yellow,Good,3.5
New Delhi,"Fast Food, Street Food",0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
Gurgaon,Fast Food,0.2222222222222222,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
Dubuque,"American, Italian",0.0,Dollar($),No,No,No,No,1.0,Yellow,Good,3.6
Noida,"Chinese, North Indian",1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Red,Poor,2.4
New Delhi,"North Indian, Italian, Asian, American",1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Green,Very Good,4.4
New Delhi,"Chinese, North Indian",0.11111111111111105,Indian Rupees(Rs.),No,Yes,No,No,0.0,Yellow,Good,3.7
New Delhi,"Fast Food, North Indian",0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
New Delhi,"Fast Food, Chinese, Bakery",0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.1
New Delhi,"Bakery, Desserts, Healthy Food",0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
New Delhi,"Pizza, Fast Food",1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average,2.5
New Delhi,"North Indian, South Indian, Chinese",0.7777777777777777,Indian Rupees(Rs.),No,No,No,No,1.0,Red,Poor,2.4
Faridabad,"Cafe, Chinese",0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.1
New Delhi,"Bakery, Desserts",0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,0.0,Yellow,Good,3.6
Faridabad,Bakery,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,2.9
New Delhi,"North Indian, Street Food",0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.0
New Delhi,Mughlai,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
New Delhi,"Fast Food, Burger",0.5555555555555556,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average,3.0
New Delhi,"North Indian, Chinese",1.0,Indian Rupees(Rs.),Yes,Yes,No,No,1.0,Orange,Average,3.0
New Delhi,Fast Food,0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.0
Noida,"North Indian, Mughlai",1.0,Indian Rupees(Rs.),Yes,Yes,No,No,1.0,Yellow,Good,3.7
Doha,Pakistani,0.0,Qatari Rial(QR),No,No,No,No,1.0,Yellow,Good,3.8
New Delhi,"Italian, Pizza, Fast Food",1.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,Yellow,Good,3.6
Noida,Chinese,0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,2.9
New Delhi,Chinese,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
Gurgaon,Cafe,0.4444444444444444,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
New Delhi,Street Food,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
Gurgaon,North Indian,0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,2.9
New Delhi,"Continental, Chinese, Japanese, North Indian, Thai",1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Orange,Average,3.0
Gurgaon,Fast Food,0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
New Delhi,"North Indian, Mughlai, Chinese",1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Orange,Average,3.0
Noida,"Cafe, Tea",0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,0.0,Yellow,Good,3.9
S��o Paulo,"Brazilian, Italian",0.0,Brazilian Real(R$),No,No,No,No,1.0,Green,Very Good,4.3
Jaipur,"Modern Indian, Asian",1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Yellow,Good,3.9
Sandton,Mexican,0.1777777777777777,Rand(R),No,No,No,No,1.0,Green,Very Good,4.3
Rest of Hawaii,"American, Asian, Burger",0.0,Dollar($),No,No,No,No,1.0,Dark Green,Excellent,4.6
New Delhi,"Mithai, South Indian",0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.3
New Delhi,"American, Fast Food, Salad, Healthy Food",0.5555555555555556,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average,3.3
New Delhi,"Chinese, North Indian, South Indian",0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
Gurgaon,"Continental, Asian, North Indian, Italian",1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Yellow,Good,3.5
Davenport,Mexican,0.0,Dollar($),No,No,No,No,0.0,Green,Very Good,4.3
Bhubaneshwar,"Cafe, Tea",0.5555555555555556,Indian Rupees(Rs.),No,No,No,No,1.0,Yellow,Good,3.8
New Delhi,"Finger Food, European, North Indian",1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Yellow,Good,3.5
Faridabad,Fast Food,0.5555555555555556,Indian Rupees(Rs.),No,No,No,No,1.0,White,Not rated,0.0
New Delhi,Mithai,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.2
New Delhi,Biryani,0.7777777777777777,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average,3.0
New Delhi,Mughlai,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
Gurgaon,Chinese,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,2.8
Gurgaon,Continental,0.33333333333333326,Indian Rupees(Rs.),No,Yes,No,No,0.0,Green,Very Good,4.0
Gurgaon,North Indian,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
Gurgaon,North Indian,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
New Delhi,"American, Fast Food",0.5555555555555556,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average,2.6
Puducherry,Cafe,0.6666666666666667,Indian Rupees(Rs.),No,No,No,No,1.0,Yellow,Good,3.8
Gurgaon,North Indian,0.33333333333333326,Indian Rupees(Rs.),No,Yes,No,No,0.0,Orange,Average,2.5
Noida,"North Indian, Chinese",1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Green,Very Good,4.0
New Delhi,Fast Food,0.2222222222222222,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
New Delhi,Finger Food,1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,White,Not rated,0.0
Noida,Bakery,0.11111111111111105,Indian Rupees(Rs.),No,Yes,No,No,0.0,White,Not rated,0.0
Noida,"Healthy Food, Juices",1.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,Yellow,Good,3.5
New Delhi,"North Indian, Mughlai",0.5555555555555556,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average,2.7
Gurgaon,"North Indian, Mughlai",1.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average,2.7
New Delhi,"Biryani, North Indian, Hyderabadi",1.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,Green,Very Good,4.1
Kolkata,"Continental, Seafood, North Indian, Asian",1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Yellow,Good,3.6
Gurgaon,North Indian,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
New Delhi,North Indian,0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
New Delhi,"North Indian, Chinese",0.5555555555555556,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average,2.9
Edinburgh,Mexican,0.0,Pounds(��),No,No,No,No,1.0,Yellow,Good,3.8
New Delhi,"American, Fast Food, Salad, Healthy Food",0.5555555555555556,Indian Rupees(Rs.),No,Yes,No,No,1.0,Yellow,Good,3.6
Augusta,"American, Caribbean, Seafood",0.0,Dollar($),No,No,No,No,1.0,Dark Green,Excellent,4.9
New Delhi,"Continental, Italian, Mediterranean",1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Yellow,Good,3.8
New Delhi,Pizza,0.2222222222222222,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
New Delhi,"Fast Food, Italian",0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.1
Noida,Cafe,1.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,Yellow,Good,3.5
New Delhi,South Indian,0.2222222222222222,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.1
Dubai,"Indian, Asian",0.0,Emirati Diram(AED),Yes,Yes,No,No,1.0,Green,Very Good,4.4
Gurgaon,"Healthy Food, North Indian, Italian, Salad",1.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average,3.4
New Delhi,"Chinese, Thai",1.0,Indian Rupees(Rs.),Yes,Yes,No,No,1.0,Orange,Average,3.4
New Delhi,"Chinese, Italian, Continental",0.7777777777777777,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average,3.1
New Delhi,"Raw Meats, North Indian, Fast Food",0.2222222222222222,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.3
Vadodara,North Indian,1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Yellow,Good,3.5
Gurgaon,Bakery,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,2.9
New Delhi,"North Indian, Fast Food, Chinese",0.4444444444444444,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,2.7
Noida,"Fast Food, North Indian, Chinese, Desserts, Ice Cream",1.0,Indian Rupees(Rs.),Yes,Yes,No,No,1.0,Orange,Average,2.5
New Delhi,Healthy Food,0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.0
New Delhi,Fast Food,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,2.7
Aurangabad,"North Indian, Hyderabadi",0.5555555555555556,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average,3.3
New Delhi,Street Food,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Green,Very Good,4.0
Faridabad,"Chinese, North Indian",0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,2.8
Chennai,"North Indian, Mughlai, Chinese, South Indian",1.0,Indian Rupees(Rs.),Yes,Yes,No,No,1.0,Green,Very Good,4.2
New Delhi,"North Indian, Mughlai, Chinese",1.0,Indian Rupees(Rs.),Yes,Yes,No,No,1.0,Orange,Average,2.6
New Delhi,Street Food,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,2.9
New Delhi,"Chinese, North Indian",0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.1
Noida,"Chinese, North Indian",0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
New Delhi,"Chinese, Fast Food",0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
Noida,Continental,1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,White,Not rated,0.0
Noida,Fast Food,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
Gurgaon,"Mediterranean, Italian, European",1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Yellow,Good,3.9
Gurgaon,"Pizza, Italian",1.0,Indian Rupees(Rs.),Yes,Yes,No,No,1.0,Yellow,Good,3.7
New Delhi,"North Indian, Chinese",0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.0
Noida,"Cafe, Italian, Continental, Chinese",0.4444444444444444,Indian Rupees(Rs.),No,Yes,No,No,0.0,Orange,Average,2.6
New Delhi,"Chinese, North Indian",1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average,3.2
New Delhi,"Bakery, Desserts, Fast Food",0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.1
New Delhi,North Indian,0.5555555555555556,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average,3.4
Dubuque,"American, Breakfast, Burger",0.0,Dollar($),No,No,No,No,0.0,Yellow,Good,3.5
New Delhi,"North Indian, Mughlai, Chinese",0.6666666666666667,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average,3.3
New Delhi,"Mughlai, North Indian",0.7777777777777777,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average,3.1
New Delhi,North Indian,0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
New Delhi,"North Indian, Street Food, Fast Food",0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
New Delhi,North Indian,0.5555555555555556,Indian Rupees(Rs.),No,No,No,No,1.0,White,Not rated,0.0
Gurgaon,"North Indian, Mughlai",0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
Gurgaon,"North Indian, Chinese, Street Food",0.7777777777777777,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average,3.2
Kochi,"Kerala, South Indian",0.7777777777777777,Indian Rupees(Rs.),No,No,No,No,1.0,Yellow,Good,3.6
Savannah,"American, Seafood, Southern",0.0,Dollar($),No,No,No,No,1.0,Green,Very Good,4.4
New Delhi,Chinese,0.2222222222222222,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,2.8
New Delhi,"North Indian, Mughlai",1.0,Indian Rupees(Rs.),Yes,Yes,No,No,1.0,Orange,Average,2.7
Rest of Hawaii,"Japanese, Seafood, Sushi",0.0,Dollar($),No,No,No,No,1.0,Green,Very Good,4.2
New Delhi,North Indian,0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.2
Ahmedabad,"Italian, Fast Food",1.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,Green,Very Good,4.3
New Delhi,"Bakery, Fast Food",0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,2.6
New Delhi,"Bakery, Desserts",0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Yellow,Good,3.7
New Delhi,"North Indian, Street Food, Chinese, South Indian",0.2222222222222222,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,2.5
Noida,South Indian,0.0,Indian Rupees(Rs.),No,Yes,No,No,0.0,Orange,Average,2.8
Manchester,"Burger, American",0.0,Pounds(��),No,No,No,No,1.0,Green,Very Good,4.0
Faridabad,"Street Food, Fast Food",0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
New Delhi,"Italian, Pizza, Bakery",1.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average,3.4
Lucknow,"Mughlai, Lucknowi",0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,Dark Green,Excellent,4.9
New Delhi,"North Indian, Chinese, Fast Food",0.4444444444444444,Indian Rupees(Rs.),No,Yes,No,No,0.0,Yellow,Good,3.5
New Delhi,"Chinese, Fast Food",0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,3.1
New Delhi,Fast Food,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
New Delhi,"North Indian, South Indian, Chinese, Street Food",0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average,2.8
Gurgaon,"European, American, Street Food",0.33333333333333326,Indian Rupees(Rs.),No,Yes,No,No,0.0,Yellow,Good,3.7
New Delhi,"Chinese, Fast Food",0.2222222222222222,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
Gurgaon,North Indian,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated,0.0
New Delhi,Chinese,0.11111111111111105,Indian Rupees(Rs.),No,Yes,No,No,0.0,Red,Poor,2.4
